SaleID,SaleDate,TicketNo,StockCode,ProductGroup,OutletID,CardID,Order Quantity,Revenue,CreateTimestamp,UpdateTimestamp,Month,WeekNo
23990,09-Jan-18,87950,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
23991,09-Jan-18,87951,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
23992,09-Jan-18,87952,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
24461,01-Mar-18,88612,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
24478,01-Mar-18,88614,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
25009,07-Jan-19,101087,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
25144,12-Jan-19,101408,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
27466,18-Dec-17,87664,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,51
27531,26-Dec-17,87754,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,52
29538,01-Feb-18,88237,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,February,5
29748,01-Feb-18,88264,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,February,5
29859,07-Nov-17,87154,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,November,45
29882,11-Nov-17,87182,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,November,45
29918,18-Nov-17,87230,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,November,46
29930,20-Nov-17,87245,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,November,47
30541,01-Dec-17,87406,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,48
30738,01-Dec-17,87430,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,48
30875,01-Dec-17,87446,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,December,48
30958,07-Dec-17,87529,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
30961,08-Dec-17,87534,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
30999,12-Dec-17,87588,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,December,50
31134,29-Mar-19,106661,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,March,13
31686,05-Apr-19,107224,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,14
32051,17-Apr-19,107994,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,16
32086,18-Apr-19,108063,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,16
32087,18-Apr-19,108064,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,16
32128,19-Apr-19,108151,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,April,16
32294,24-Apr-19,108487,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32323,25-Apr-19,108557,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32347,26-Apr-19,108621,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32384,27-Apr-19,108693,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32385,27-Apr-19,108694,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32387,27-Apr-19,108696,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32426,28-Apr-19,108784,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,18
32514,30-Apr-19,108935,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,18
32725,15-Oct-18,95543,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,October,42
32984,26-Oct-18,96118,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,October,43
33550,01-Nov-18,96522,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,November,44
33558,01-Nov-18,96523,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,November,44
33751,03-Nov-18,96740,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,November,44
34163,26-May-19,110998,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
34167,26-May-19,111002,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
34169,26-May-19,111004,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
34291,30-May-19,111263,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
34330,31-May-19,111335,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
35006,05-Jun-19,111844,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
35117,07-Jun-19,112013,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
35305,12-Jun-19,112376,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
35333,13-Jun-19,112431,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
35499,17-Jun-19,112767,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
35529,01-Mar-18,88655,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
35671,01-Mar-18,88680,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
35721,03-Mar-18,88714,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
35738,05-Mar-18,88735,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
36053,01-May-19,109095,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,18
36233,03-May-19,109330,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,May,18
36413,08-May-19,109708,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
36734,17-May-19,110380,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,May,20
36824,20-May-19,110571,PZ0005,P,5,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,21
36826,20-May-19,110573,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,May,21
38653,13-Mar-18,88821,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,11
39121,01-Apr-18,89022,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,April,14
39643,16-Apr-18,89238,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,April,16
39700,24-Apr-18,89318,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
39703,25-Apr-18,89323,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
39811,01-May-18,89399,PZ0005,P,5,1,1,9,11/08/2022 15:08,11/08/2022 15:08,May,18
40440,01-Dec-18,98390,PZ0005,P,5,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,48
40519,03-Mar-19,105000,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
40688,09-Mar-19,105364,PZ0005,P,5,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
600,17-Mar-19,105878,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,12
814,24-Mar-19,106342,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,March,13
1580,03-Oct-17,86739,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,October,40
1590,05-Oct-17,86755,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,October,40
2127,01-Nov-17,87019,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,November,44
3310,20-Jan-19,101910,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,January,4
3410,24-Jan-19,102136,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,January,4
3437,25-Jan-19,102205,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,January,4
3497,27-Jan-19,102329,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,January,5
4044,01-Feb-19,102818,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,February,5
4687,21-Feb-19,104152,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,February,8
4781,24-Feb-19,104338,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,February,9
5204,06-Dec-18,98872,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
5242,07-Dec-18,98969,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
5369,11-Dec-18,99230,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,December,50
5401,12-Dec-18,99301,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,50
5434,13-Dec-18,99379,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,December,50
6519,07-Jun-18,90063,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
6546,10-Jun-18,90101,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
6584,14-Jun-18,90150,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
7161,01-Jul-18,90446,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,July,27
7452,24-Jul-18,90841,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,July,30
8426,08-Aug-18,91567,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,August,32
8622,22-Jun-19,113174,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
8720,25-Jun-19,113375,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,26
8721,25-Jun-19,113376,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,26
8840,28-Jun-19,113614,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,26
8848,28-Jun-19,113621,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,26
11374,28-Feb-19,104567,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,February,9
11554,01-Mar-19,104706,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
13968,01-Jun-18,89925,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,22
14430,01-Jun-18,89982,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,22
17400,03-Sep-18,93085,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,September,36
18266,01-Oct-18,94625,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,October,40
19094,01-Jul-17,85510,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,July,26
19933,12-Jul-17,85683,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,July,28
20421,01-Aug-17,85894,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,August,31
20517,01-Aug-17,85901,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,August,31
20537,01-Aug-17,85904,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,August,31
21043,05-Oct-18,94956,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,October,40
21044,05-Oct-18,94957,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,October,40
21375,21-Dec-18,99929,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,December,51
21494,25-Dec-18,100175,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,December,52
21658,30-Dec-18,100518,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,53
21785,01-Jan-19,100645,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,January,1
22377,01-Sep-17,86402,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,September,35
22658,23-Sep-17,86589,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,September,38
22678,26-Sep-17,86615,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,September,39
23609,24-Nov-18,97937,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,November,47
23777,30-Nov-18,98300,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,November,48
24226,12-Feb-18,88409,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,February,7
24400,01-Mar-18,88604,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
25013,07-Jan-19,101089,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
25061,09-Jan-19,101222,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
25065,09-Jan-19,101225,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
27454,17-Dec-17,87647,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,51
27875,01-Jan-18,87846,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,January,1
29863,08-Nov-17,87159,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,November,45
30746,01-Dec-17,87433,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,48
30964,08-Dec-17,87537,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
31109,28-Mar-19,106601,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,March,13
31592,02-Apr-19,106994,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,April,14
31595,02-Apr-19,106996,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,14
32088,18-Apr-19,108065,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,16
32290,24-Apr-19,108484,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32297,24-Apr-19,108489,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
33062,29-Oct-18,96277,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,October,44
34884,01-Jun-19,111580,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,22
35001,05-Jun-19,111841,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
35058,06-Jun-19,111922,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
35277,11-Jun-19,112305,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
35497,17-Jun-19,112766,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
35667,01-Mar-18,88679,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
36313,05-May-19,109485,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
36343,06-May-19,109554,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
36417,08-May-19,109714,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
36566,12-May-19,110003,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,May,20
36827,20-May-19,110574,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,21
36927,23-May-19,110775,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,21
39112,01-Apr-18,89021,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,April,14
39602,11-Apr-18,89181,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,15
39627,14-Apr-18,89214,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,15
40014,01-May-18,89416,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,18
40390,01-Dec-18,98378,PZ0005,P,6,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,48
40628,07-Mar-19,105237,PZ0005,P,6,3,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
40655,08-Mar-19,105287,PZ0005,P,6,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
40689,09-Mar-19,105365,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
40690,09-Mar-19,105366,PZ0005,P,6,1,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
156,28-Aug-18,92562,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,August,35
634,19-Mar-19,105967,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,March,12
792,24-Mar-19,106294,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,March,13
1629,13-Oct-17,86812,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,October,41
3397,24-Jan-19,102111,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,January,4
4207,06-Feb-19,103113,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,February,6
5016,01-Dec-18,98494,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,48
5089,03-Dec-18,98629,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
5569,18-Dec-18,99682,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,December,51
7212,05-Jul-18,90515,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,July,27
7430,23-Jul-18,90815,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,July,30
7444,24-Jul-18,90835,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,July,30
8263,01-Aug-18,91171,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,August,31
8557,21-Jun-19,113041,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
8558,21-Jun-19,113042,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
8560,21-Jun-19,113044,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
8590,22-Jun-19,113127,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
8591,22-Jun-19,113128,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
8673,24-Jun-19,113281,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,26
8786,27-Jun-19,113498,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,26
10591,06-Aug-17,86040,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,August,32
10829,01-Sep-17,86312,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,September,35
11789,01-Mar-19,104835,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,March,9
13385,06-May-18,89596,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
14286,01-Jun-18,89960,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,22
14484,03-Jun-18,90023,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
17388,03-Sep-18,93047,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,September,36
17697,15-Sep-18,93716,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,September,37
17757,18-Sep-18,93869,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,September,38
17835,20-Sep-18,94003,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,September,38
17912,23-Sep-18,94173,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,September,39
18655,16-Aug-18,91924,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,August,33
19935,13-Jul-17,85687,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,July,28
21142,09-Oct-18,95175,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,October,41
22668,24-Sep-17,86602,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,September,39
23450,19-Nov-18,97597,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,November,47
23561,23-Nov-18,97822,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,November,47
23974,07-Jan-18,87929,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
24012,12-Jan-18,87978,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
24217,11-Feb-18,88399,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,February,7
24996,07-Jan-19,101056,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,January,2
27494,21-Dec-17,87698,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,December,51
27537,27-Dec-17,87763,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,52
30923,03-Dec-17,87481,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
31144,30-Mar-19,106679,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,March,13
31888,12-Apr-19,107647,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,15
32109,19-Apr-19,108102,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,16
32204,22-Apr-19,108306,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32313,25-Apr-19,108527,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32339,26-Apr-19,108593,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,April,17
32487,30-Apr-19,108883,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,18
32821,20-Oct-18,95751,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,October,42
32866,22-Oct-18,95858,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,October,43
32868,22-Oct-18,95859,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,October,43
33097,31-Oct-18,96344,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,October,44
33354,01-Nov-18,96465,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,November,44
34220,28-May-19,111103,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
34250,29-May-19,111166,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
34252,29-May-19,111168,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,May,22
34576,01-Jun-19,111430,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,22
34901,02-Jun-19,111606,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
35040,06-Jun-19,111890,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,23
35355,14-Jun-19,112477,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
35476,17-Jun-19,112726,PZ0005,P,9,4,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
35478,17-Jun-19,112728,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
35479,17-Jun-19,112729,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
36368,07-May-19,109603,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
36480,10-May-19,109835,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
36508,11-May-19,109898,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,May,19
39575,08-Apr-18,89144,PZ0005,P,9,2,1,9,11/08/2022 15:08,11/08/2022 15:08,April,15
39586,09-Apr-18,89158,PZ0005,P,9,1,1,9,11/08/2022 15:08,11/08/2022 15:08,April,15
40669,09-Mar-19,105318,PZ0005,P,9,3,1,9,11/08/2022 15:08,11/08/2022 15:08,March,10
35,23-Aug-18,92280,PZ0005,P,7,4,1,9,11/08/2022 15:08,11/08/2022 15:08,August,34
446,12-Mar-19,105538,PZ0005,P,7,2,1,9,11/08/2022 15:08,11/08/2022 15:08,March,11
3197,16-Jan-19,101638,PZ0005,P,7,2,1,9,11/08/2022 15:08,11/08/2022 15:08,January,3
3514,28-Jan-19,102360,PZ0005,P,7,1,1,9,11/08/2022 15:08,11/08/2022 15:08,January,5
4238,07-Feb-19,103185,PZ0005,P,7,2,1,9,11/08/2022 15:08,11/08/2022 15:08,February,6
4425,13-Feb-19,103561,PZ0005,P,7,4,1,9,11/08/2022 15:08,11/08/2022 15:08,February,7
4709,22-Feb-19,104187,PZ0005,P,7,3,1,9,11/08/2022 15:08,11/08/2022 15:08,February,8
5092,03-Dec-18,98630,PZ0005,P,7,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,49
5386,12-Dec-18,99264,PZ0005,P,7,4,1,9,11/08/2022 15:08,11/08/2022 15:08,December,50
6560,11-Jun-18,90119,PZ0005,P,7,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
6603,16-Jun-18,90181,PZ0005,P,7,1,1,9,11/08/2022 15:08,11/08/2022 15:08,June,24
7155,01-Jul-18,90440,PZ0005,P,7,4,1,9,11/08/2022 15:08,11/08/2022 15:08,July,27
7245,08-Jul-18,90554,PZ0005,P,7,3,1,9,11/08/2022 15:08,11/08/2022 15:08,July,28
7271,10-Jul-18,90594,PZ0005,P,7,2,1,9,11/08/2022 15:08,11/08/2022 15:08,July,28
7420,22-Jul-18,90799,PZ0005,P,7,2,1,9,11/08/2022 15:08,11/08/2022 15:08,July,30
7511,30-Jul-18,90951,PZ0005,P,7,1,1,9,11/08/2022 15:08,11/08/2022 15:08,July,31
8359,06-Aug-18,91408,PZ0005,P,7,2,1,9,11/08/2022 15:08,11/08/2022 15:08,August,32
8519,20-Jun-19,112967,PZ0005,P,7,3,1,9,11/08/2022 15:08,11/08/2022 15:08,June,25
11361,28-Feb-19,104536,PZ0005,P,7,2,1,9,11/08/2022 15:08,11/08/2022 15:08,February,9
13447,13-May-18,89684,PZ0005,P,7,4,1,9,11/08/2022 15:08,11/08/2022 15:08,May,20
